t;soil_temperature;AA_input_rate_phloem;sucrose_input_rate;cytokinins_root_shoot_xylem
820;-0.61212121;1.98523E-11;1.73233E-08;0.00006289
821;-0.76060606;1.40986E-11;1.23375E-08;0.00005702
822;-0.91818182;1.00379E-11;8.81726E-09;0.00002236
823;-1.03333333;7.21268E-12;6.3651E-09;0.00001103
824;-1.11212121;5.31944E-12;4.7217E-09;0.0000101
825;-1.17272727;3.90519E-12;3.4883E-09;0.00000983
826;-1.19393939;2.85785E-12;2.56965E-09;0
827;-1.18181818;2.12433E-12;1.92382E-09;0
828;-1.15757576;1.60477E-12;1.46462E-09;0
829;-1.08484848;1.23476E-12;1.1364E-09;0
830;-0.95757576;9.72411E-13;9.02818E-10;0
831;-0.81818182;7.75447E-13;7.26599E-10;0
832;-0.68484848;6.24568E-13;5.90873E-10;0
833;-0.56666667;1.46108E-12;1.39823E-09;0.00010798
834;-0.44242424;4.22496E-12;4.12354E-09;0.00059797
835;-0.33030303;1.05765E-11;1.05769E-08;0.00216007
836;-0.25757576;1.96041E-11;2.00966E-08;0.00369355
837;-0.24848485;2.62952E-11;2.76311E-08;0.00323795
838;-0.24545454;2.83424E-11;3.04491E-08;0.00214128
839;-0.24545454;2.58798E-11;2.83093E-08;0.00105287
840;-0.26969697;2.14053E-11;2.37287E-08;0.00053497
841;-0.35454546;1.67016E-11;1.86942E-08;0.00031167
842;-0.43939394;1.21164E-11;1.36596E-08;0.0001271
843;-0.50909091;8.56795E-12;9.7197E-09;0.00010976
844;-0.55151515;6.02937E-12;6.88274E-09;0.00010761
845;-0.56969697;4.25998E-12;4.89483E-09;0.0000947
846;-0.62424242;2.95157E-12;3.4133E-09;0.00011267
847;-0.62727273;2.03773E-12;2.37374E-09;0.00005988
848;-0.62727273;1.41282E-12;1.65874E-09;0.00004491
849;-0.66363636;9.75286E-13;1.15469E-09;0.00002857
850;-0.63636364;6.73992E-13;8.05151E-10;0.00001403
851;-0.56060606;4.64443E-13;5.60055E-10;0.00001412
852;-0.47575758;3.17755E-13;3.8694E-10;0.00001422
853;-0.36969697;2.24814E-13;2.76609E-10;0.00002601
854;-0.2;1.63126E-13;2.02894E-10;0.00001319
855;-0.02424242;1.21608E-13;1.52973E-10;0.000013
856;0.13030303;7.99043E-13;1.01684E-09;0
857;0.20606061;2.40782E-12;3.09056E-09;0.000099
858;0.23333333;4.84386E-12;6.32647E-09;0.00034096
859;0.358;8.95635E-12;1.19384E-08;0.00086355
860;1.221;1.80115E-11;2.45165E-08;0.00139382
861;3.055;3.71078E-11;5.10807E-08;0.00307514
862;2.623;5.03081E-11;6.8448E-08;0.00579162
863;2.947;6.03865E-11;8.10802E-08;0.00497132
864;0.681;4.95971E-11;6.66706E-08;0.00238723
865;-0.47878788;3.63491E-11;4.91953E-08;0.0005269
866;-0.63636364;2.54472E-11;3.45059E-08;0.00005292
867;-0.80606061;1.75389E-11;2.37885E-08;0.00003727
868;-0.98484848;1.21263E-11;1.64553E-08;0.00002485
869;-1.16060606;8.55197E-12;1.16211E-08;0.0000245
870;-1.33030303;6.08003E-12;8.2819E-09;0.00001182
871;-1.52121212;4.36876E-12;5.96727E-09;0.00008455
872;-1.72424242;3.16948E-12;4.34322E-09;0.00010794
873;-1.90606061;2.32575E-12;3.19912E-09;0.00010642
874;-2.05151515;1.67532E-12;2.31378E-09;0.0001009
875;-2.11818182;1.1989E-12;1.66337E-09;0.00008636
876;-2.12121212;8.67345E-13;1.20962E-09;0.00007348
877;-2.07878788;6.28933E-13;8.82183E-10;0.00006078
878;-2.01818182;4.57441E-13;6.45652E-10;0.00007133
879;-1.9030303;3.38618E-13;4.81216E-10;0.000059
880;-1.78787879;2.50219E-13;3.58204E-10;0.00005727
881;-1.67878788;2.31443E-12;3.32302E-09;0.00071441
882;-1.56969697;8.41529E-12;1.19772E-08;0.00394863
883;0.25;2.0707E-11;2.83101E-08;0.00779099
884;1.976;4.70995E-11;5.97782E-08;0.01087132
885;2.731;7.18558E-11;8.47515E-08;0.01018788
886;3.271;8.96497E-11;9.98934E-08;0.00859216
887;3.486;9.62355E-11;1.03619E-07;0.00591213
888;3.055;9.39167E-11;9.90638E-08;0.00457377
889;1.545;7.23023E-11;7.57508E-08;0.00112809
890;0.034;4.66385E-11;4.86448E-08;0.00029988
891;-2.20606061;3.006E-11;3.11622E-08;0.00027556
892;-2.28484848;2.0557E-11;2.12322E-08;0.00023137
893;-2.35757576;1.41205E-11;1.45556E-08;0.00028169
894;-2.44848485;9.9083E-12;1.02133E-08;0.00025667
895;-2.53636364;6.89876E-12;7.1192E-09;0.000253
896;-2.61818182;4.85175E-12;5.01911E-09;0.00022469
897;-2.71515152;3.44943E-12;3.58052E-09;0.00020608
898;-2.79090909;2.4409E-12;2.54378E-09;0.00017375
899;-2.8;1.71855E-12;1.79949E-09;0.00015015
900;-2.77272727;1.21916E-12;1.28367E-09;0.00009504
901;-2.71515152;8.71452E-13;9.23276E-10;0.00006816
902;-2.63030303;6.27709E-13;6.6953E-10;0.00005638
903;-2.51818182;4.63325E-13;4.97799E-10;0.00005512
904;-2.39090909;3.4679E-13;3.7547E-10;0.00006515
905;-2.26666667;2.25663E-12;2.43576E-09;0.00047305
906;-2.16363636;9.70788E-12;1.05012E-08;0.00411021
907;-2.12424242;2.21625E-11;2.3661E-08;0.00799695
908;-2.16969697;3.59415E-11;3.73367E-08;0.00975241
909;-2.28181818;4.8164E-11;4.82794E-08;0.0101197
910;0.142;5.94733E-11;5.79114E-08;0.00882978
911;0.358;6.3084E-11;6.03264E-08;0.00654212
912;0.142;5.68876E-11;5.41281E-08;0.00365425
913;-3.11515151;4.14907E-11;3.94057E-08;0.0010709
914;-3.35757576;2.88486E-11;2.73263E-08;0.00028596
915;-3.54545455;1.96099E-11;1.85398E-08;0.00020094
916;-3.73030303;1.3303E-11;1.25731E-08;0.00016545
917;-3.8969697;9.09315E-12;8.60309E-09;0.00013795
918;-4.04242424;6.27975E-12;5.95473E-09;0.00011908
919;-4.20606061;4.39036E-12;4.17575E-09;0.00012086
920;-4.34545454;3.11577E-12;2.97483E-09;0.00009316
921;-4.5;2.23181E-12;2.14024E-09;0.00007852
922;-4.60909091;1.56005E-12;1.503E-09;0.00006549
923;-4.66969697;1.10171E-12;1.06696E-09;0.00005114
924;-4.66363636;7.71718E-13;7.51527E-10;0.00004324
925;-4.54848485;5.47369E-13;5.36254E-10;0.00003459
926;-4.3969697;3.88168E-13;3.8274E-10;0.0000336
927;-4.18181818;2.73099E-13;2.71127E-10;0.00003434
928;-3.97575758;1.93556E-13;1.93564E-10;0.00002448
929;-3.77878788;2.65659E-12;2.67011E-09;0.00046966
930;-3.62727273;1.38003E-11;1.39768E-08;0.00468815
931;-3.52424242;3.58974E-11;3.59529E-08;0.01152618
932;0.142;6.63483E-11;6.40881E-08;0.01595558
933;0.681;8.46361E-11;7.91769E-08;0.01227835
934;2.3;1.10557E-10;1.00794E-07;0.01135625
935;1.868;1.10748E-10;9.97031E-08;0.00802362
936;1.221;9.40567E-11;8.45917E-08;0.00431728
937;-4.00909091;5.79807E-11;5.21528E-08;0.00110098
938;-4.18787879;3.73466E-11;3.35677E-08;0.00022696
939;-4.34545454;2.3435E-11;2.10535E-08;0.00017323
940;-4.47575758;1.47172E-11;1.32325E-08;0.00012026
941;-4.61212121;9.51694E-12;8.57502E-09;0.00011219
942;-4.71818182;6.09351E-12;5.50663E-09;0.00005099
943;-4.81212121;4.05871E-12;3.68232E-09;0.00004651
944;-4.9;2.68699E-12;2.44855E-09;0.00003774
945;-4.97878788;1.76044E-12;1.61197E-09;0.00002673
946;-4.96060606;1.13249E-12;1.04239E-09;0.00004256
947;-4.9;7.26058E-13;6.7205E-10;0.00003192
948;-4.79090909;4.78521E-13;4.45625E-10;0.00003912
949;-4.6;3.12803E-13;2.93187E-10;0.00002002
950;-4.3969697;2.00842E-13;1.89536E-10;0.00002033
951;-4.17878788;1.28209E-13;1.21866E-10;0.00002934
952;-3.94545455;7.64544E-14;7.32193E-11;0.00004065
953;-3.72121212;3.09714E-12;2.99081E-09;0.00040688
954;-3.47575758;7.50717E-12;7.35572E-09;0.00078541
955;-3.25151515;1.71132E-11;1.69849E-08;0.00376457
956;0.25;3.24371E-11;3.25342E-08;0.00612036
957;0.897;4.49658E-11;4.56124E-08;0.00438519
958;1.437;5.437E-11;5.576E-08;0.00332726
959;1.545;5.66906E-11;5.87916E-08;0.0022882
960;1.545;5.1597E-11;5.4025E-08;0.00095582
961;1.545;4.58985E-11;4.84081E-08;0.00062824
962;1.545;4.00949E-11;4.26019E-08;0.00034369
