t;step_number;time_in_days;soil_temperature;sucrose_input_rate
3204;133.5;133.5;19.64472097;3.22E-10
3205;133.5416667;133.5416667;19.70311597;3.21E-10
3206;133.5833333;133.5833333;19.76151097;3.21E-10
3207;133.625;133.625;19.81990598;3.20E-10
3208;133.6666667;133.6666667;19.87830098;3.19E-10
3209;133.7083333;133.7083333;19.93669598;3.18E-10
3210;133.75;133.75;19.99509099;3.18E-10
3211;133.7916667;133.7916667;20.05348599;3.17E-10
3212;133.8333333;133.8333333;20.111881;3.16E-10
3213;133.875;133.875;20.170276;3.15E-10
3214;133.9166667;133.9166667;20.228671;3.15E-10
3215;133.9583333;133.9583333;20.28706601;3.14E-10
3216;134;134;20.34546101;3.13E-10
3217;134.0416667;134.0416667;20.29241609;3.12E-10
3218;134.0833333;134.0833333;20.23937117;3.12E-10
3219;134.125;134.125;20.18632624;3.11E-10
3220;134.1666667;134.1666667;20.13328132;3.10E-10
3221;134.2083333;134.2083333;20.0802364;3.10E-10
3222;134.25;134.25;20.02719148;3.09E-10
3223;134.2916667;134.2916667;19.97414656;3.08E-10
3224;134.3333333;134.3333333;19.92110163;3.08E-10
3225;134.375;134.375;19.86805671;3.07E-10
3226;134.4166667;134.4166667;19.81501179;3.06E-10
3227;134.4583333;134.4583333;19.76196687;3.06E-10
3228;134.5;134.5;19.70892195;3.05E-10
3229;134.5416667;134.5416667;19.65587702;3.04E-10
3230;134.5833333;134.5833333;19.6028321;3.04E-10
3231;134.625;134.625;19.54978718;3.03E-10
3232;134.6666667;134.6666667;19.49674226;3.02E-10
3233;134.7083333;134.7083333;19.44369733;3.02E-10
3234;134.75;134.75;19.39065241;3.01E-10
3235;134.7916667;134.7916667;19.33760749;3.00E-10
3236;134.8333333;134.8333333;19.28456257;3.00E-10
3237;134.875;134.875;19.23151765;2.99E-10
3238;134.9166667;134.9166667;19.17847272;2.98E-10
3239;134.9583333;134.9583333;19.1254278;2.98E-10
3240;135;135;19.07238288;2.97E-10
3241;135.0416667;135.0416667;19.04041112;2.96E-10
3242;135.0833333;135.0833333;19.00843936;2.96E-10
3243;135.125;135.125;18.97646761;2.95E-10
3244;135.1666667;135.1666667;18.94449585;2.94E-10
3245;135.2083333;135.2083333;18.91252409;2.94E-10
3246;135.25;135.25;18.88055233;2.93E-10
3247;135.2916667;135.2916667;18.84858057;2.92E-10
3248;135.3333333;135.3333333;18.81660881;2.92E-10
3249;135.375;135.375;18.78463706;2.91E-10
3250;135.4166667;135.4166667;18.7526653;2.90E-10
3251;135.4583333;135.4583333;18.72069354;2.90E-10
3252;135.5;135.5;18.68872178;2.89E-10
3253;135.5416667;135.5416667;18.65675002;2.88E-10
3254;135.5833333;135.5833333;18.62477826;2.88E-10
3255;135.625;135.625;18.59280651;2.87E-10
3256;135.6666667;135.6666667;18.56083475;2.86E-10
3257;135.7083333;135.7083333;18.52886299;2.86E-10
3258;135.75;135.75;18.49689123;2.85E-10
3259;135.7916667;135.7916667;18.46491947;2.84E-10
3260;135.8333333;135.8333333;18.43294771;2.84E-10
3261;135.875;135.875;18.40097596;2.83E-10
3262;135.9166667;135.9166667;18.3690042;2.82E-10
3263;135.9583333;135.9583333;18.33703244;2.82E-10
3264;136;136;18.30506068;2.81E-10
3265;136.0416667;136.0416667;18.26446888;2.80E-10
3266;136.0833333;136.0833333;18.22387709;2.80E-10
3267;136.125;136.125;18.18328529;2.79E-10
3268;136.1666667;136.1666667;18.1426935;2.79E-10
3269;136.2083333;136.2083333;18.1021017;2.78E-10
3270;136.25;136.25;18.0615099;2.77E-10
3271;136.2916667;136.2916667;18.02091811;2.77E-10
3272;136.3333333;136.3333333;17.98032631;2.76E-10
3273;136.375;136.375;17.93973451;2.75E-10
3274;136.4166667;136.4166667;17.89914272;2.75E-10
3275;136.4583333;136.4583333;17.85855092;2.74E-10
3276;136.5;136.5;17.81795913;2.74E-10
3277;136.5416667;136.5416667;17.77736733;2.73E-10
3278;136.5833333;136.5833333;17.73677553;2.72E-10
3279;136.625;136.625;17.69618374;2.72E-10
3280;136.6666667;136.6666667;17.65559194;2.71E-10
3281;136.7083333;136.7083333;17.61500014;2.70E-10
3282;136.75;136.75;17.57440835;2.70E-10
3283;136.7916667;136.7916667;17.53381655;2.69E-10
3284;136.8333333;136.8333333;17.49322476;2.69E-10
3285;136.875;136.875;17.45263296;2.68E-10
3286;136.9166667;136.9166667;17.41204116;2.67E-10
3287;136.9583333;136.9583333;17.37144937;2.67E-10
3288;137;137;17.33085757;2.66E-10
3289;137.0416667;137.0416667;17.37510316;2.65E-10
3290;137.0833333;137.0833333;17.41934874;2.65E-10
3291;137.125;137.125;17.46359433;2.64E-10
3292;137.1666667;137.1666667;17.50783991;2.64E-10
3293;137.2083333;137.2083333;17.5520855;2.63E-10
3294;137.25;137.25;17.59633109;2.62E-10
3295;137.2916667;137.2916667;17.64057667;2.62E-10
3296;137.3333333;137.3333333;17.68482226;2.61E-10
3297;137.375;137.375;17.72906785;2.60E-10
3298;137.4166667;137.4166667;17.77331343;2.60E-10
3299;137.4583333;137.4583333;17.81755902;2.59E-10
3300;137.5;137.5;17.86180461;2.59E-10
3301;137.5416667;137.5416667;17.90605019;2.58E-10
3302;137.5833333;137.5833333;17.95029578;2.57E-10
3303;137.625;137.625;17.99454136;2.57E-10
3304;137.6666667;137.6666667;18.03878695;2.56E-10
3305;137.7083333;137.7083333;18.08303254;2.55E-10
3306;137.75;137.75;18.12727812;2.55E-10
3307;137.7916667;137.7916667;18.17152371;2.54E-10
3308;137.8333333;137.8333333;18.2157693;2.54E-10
3309;137.875;137.875;18.26001488;2.53E-10
3310;137.9166667;137.9166667;18.30426047;2.52E-10
3311;137.9583333;137.9583333;18.34850605;2.52E-10
3312;138;138;18.39275164;2.51E-10
3313;138.0416667;138.0416667;18.43832064;2.50E-10
3314;138.0833333;138.0833333;18.48388965;2.50E-10
3315;138.125;138.125;18.52945865;2.49E-10
3316;138.1666667;138.1666667;18.57502765;2.49E-10
3317;138.2083333;138.2083333;18.62059665;2.48E-10
3318;138.25;138.25;18.66616566;2.48E-10
3319;138.2916667;138.2916667;18.71173466;2.47E-10
3320;138.3333333;138.3333333;18.75730366;2.47E-10
3321;138.375;138.375;18.80287267;2.46E-10
3322;138.4166667;138.4166667;18.84844167;2.46E-10
3323;138.4583333;138.4583333;18.89401067;2.45E-10
3324;138.5;138.5;18.93957968;2.45E-10
3325;138.5416667;138.5416667;18.98514868;2.44E-10
3326;138.5833333;138.5833333;19.03071768;2.43E-10
3327;138.625;138.625;19.07628668;2.43E-10
3328;138.6666667;138.6666667;19.12185569;2.42E-10
3329;138.7083333;138.7083333;19.16742469;2.42E-10
3330;138.75;138.75;19.21299369;2.41E-10
3331;138.7916667;138.7916667;19.2585627;2.41E-10
3332;138.8333333;138.8333333;19.3041317;2.40E-10
3333;138.875;138.875;19.3497007;2.40E-10
3334;138.9166667;138.9166667;19.3952697;2.39E-10
3335;138.9583333;138.9583333;19.44083871;2.39E-10
3336;139;139;19.48640771;2.38E-10
3337;139.0416667;139.0416667;19.48992249;2.37E-10
3338;139.0833333;139.0833333;19.49343727;2.37E-10
3339;139.125;139.125;19.49695204;2.36E-10
3340;139.1666667;139.1666667;19.50046682;2.36E-10
3341;139.2083333;139.2083333;19.5039816;2.35E-10
3342;139.25;139.25;19.50749638;2.35E-10
3343;139.2916667;139.2916667;19.51101115;2.34E-10
3344;139.3333333;139.3333333;19.51452593;2.34E-10
3345;139.375;139.375;19.51804071;2.33E-10
3346;139.4166667;139.4166667;19.52155549;2.33E-10
3347;139.4583333;139.4583333;19.52507026;2.32E-10
3348;139.5;139.5;19.52858504;2.32E-10
3349;139.5416667;139.5416667;19.53209982;2.31E-10
3350;139.5833333;139.5833333;19.5356146;2.30E-10
3351;139.625;139.625;19.53912937;2.30E-10
3352;139.6666667;139.6666667;19.54264415;2.29E-10
3353;139.7083333;139.7083333;19.54615893;2.29E-10
3354;139.75;139.75;19.54967371;2.28E-10
3355;139.7916667;139.7916667;19.55318848;2.28E-10
3356;139.8333333;139.8333333;19.55670326;2.27E-10
3357;139.875;139.875;19.56021804;2.27E-10
3358;139.9166667;139.9166667;19.56373282;2.26E-10
3359;139.9583333;139.9583333;19.56724759;2.26E-10
3360;140;140;19.57076237;2.25E-10
3361;140.0416667;140.0416667;19.52069441;2.24E-10
3362;140.0833333;140.0833333;19.47062645;2.24E-10
3363;140.125;140.125;19.42055848;2.23E-10
3364;140.1666667;140.1666667;19.37049052;2.23E-10
3365;140.2083333;140.2083333;19.32042256;2.22E-10
3366;140.25;140.25;19.2703546;2.22E-10
3367;140.2916667;140.2916667;19.22028663;2.21E-10
3368;140.3333333;140.3333333;19.17021867;2.21E-10
3369;140.375;140.375;19.12015071;2.20E-10
3370;140.4166667;140.4166667;19.07008275;2.20E-10
3371;140.4583333;140.4583333;19.02001478;2.19E-10
3372;140.5;140.5;18.96994682;2.19E-10
3373;140.5416667;140.5416667;18.91987886;2.18E-10
3374;140.5833333;140.5833333;18.8698109;2.17E-10
3375;140.625;140.625;18.81974293;2.17E-10
3376;140.6666667;140.6666667;18.76967497;2.16E-10
3377;140.7083333;140.7083333;18.71960701;2.16E-10
3378;140.75;140.75;18.66953905;2.15E-10
3379;140.7916667;140.7916667;18.61947108;2.15E-10
3380;140.8333333;140.8333333;18.56940312;2.14E-10
3381;140.875;140.875;18.51933516;2.14E-10
3382;140.9166667;140.9166667;18.4692672;2.13E-10
3383;140.9583333;140.9583333;18.41919923;2.13E-10
3384;141;141;18.36913127;2.12E-10
3385;141.0416667;141.0416667;18.33785037;2.12E-10
3386;141.0833333;141.0833333;18.30656948;2.11E-10
3387;141.125;141.125;18.27528858;2.11E-10
3388;141.1666667;141.1666667;18.24400768;2.10E-10
3389;141.2083333;141.2083333;18.21272678;2.10E-10
3390;141.25;141.25;18.18144589;2.09E-10
3391;141.2916667;141.2916667;18.15016499;2.09E-10
3392;141.3333333;141.3333333;18.11888409;2.08E-10
3393;141.375;141.375;18.08760319;2.08E-10
3394;141.4166667;141.4166667;18.0563223;2.07E-10
3395;141.4583333;141.4583333;18.0250414;2.07E-10
3396;141.5;141.5;17.9937605;2.06E-10
3397;141.5416667;141.5416667;17.9624796;2.06E-10
3398;141.5833333;141.5833333;17.93119871;2.05E-10
3399;141.625;141.625;17.89991781;2.05E-10
3400;141.6666667;141.6666667;17.86863691;2.04E-10
3401;141.7083333;141.7083333;17.83735601;2.04E-10
3402;141.75;141.75;17.80607512;2.03E-10
3403;141.7916667;141.7916667;17.77479422;2.03E-10
3404;141.8333333;141.8333333;17.74351332;2.02E-10
3405;141.875;141.875;17.71223242;2.02E-10
3406;141.9166667;141.9166667;17.68095153;2.01E-10
3407;141.9583333;141.9583333;17.64967063;2.01E-10
3408;142;142;17.61838973;2.00E-10
3409;142.0416667;142.0416667;17.57955771;2.00E-10
3410;142.0833333;142.0833333;17.5407257;1.99E-10
3411;142.125;142.125;17.50189368;1.99E-10
3412;142.1666667;142.1666667;17.46306167;1.98E-10
3413;142.2083333;142.2083333;17.42422965;1.98E-10
3414;142.25;142.25;17.38539764;1.97E-10
3415;142.2916667;142.2916667;17.34656562;1.97E-10
3416;142.3333333;142.3333333;17.3077336;1.96E-10
3417;142.375;142.375;17.26890159;1.96E-10
3418;142.4166667;142.4166667;17.23006957;1.95E-10
3419;142.4583333;142.4583333;17.19123756;1.95E-10
3420;142.5;142.5;17.15240554;1.95E-10
3421;142.5416667;142.5416667;17.11357352;1.94E-10
3422;142.5833333;142.5833333;17.07474151;1.94E-10
3423;142.625;142.625;17.03590949;1.93E-10
3424;142.6666667;142.6666667;16.99707748;1.93E-10
3425;142.7083333;142.7083333;16.95824546;1.92E-10
3426;142.75;142.75;16.91941345;1.92E-10
3427;142.7916667;142.7916667;16.88058143;1.91E-10
3428;142.8333333;142.8333333;16.84174941;1.91E-10
3429;142.875;142.875;16.8029174;1.90E-10
3430;142.9166667;142.9166667;16.76408538;1.90E-10
3431;142.9583333;142.9583333;16.72525337;1.89E-10
3432;143;143;16.68642135;1.89E-10
3433;143.0416667;143.0416667;16.72256222;1.89E-10
3434;143.0833333;143.0833333;16.7587031;1.88E-10
3435;143.125;143.125;16.79484397;1.88E-10
3436;143.1666667;143.1666667;16.83098485;1.87E-10
3437;143.2083333;143.2083333;16.86712572;1.87E-10
3438;143.25;143.25;16.9032666;1.86E-10
3439;143.2916667;143.2916667;16.93940747;1.86E-10
3440;143.3333333;143.3333333;16.97554835;1.85E-10
3441;143.375;143.375;17.01168922;1.85E-10
3442;143.4166667;143.4166667;17.0478301;1.84E-10
3443;143.4583333;143.4583333;17.08397097;1.84E-10
3444;143.5;143.5;17.12011185;1.83E-10
3445;143.5416667;143.5416667;17.15625272;1.83E-10
3446;143.5833333;143.5833333;17.19239359;1.83E-10
3447;143.625;143.625;17.22853447;1.82E-10
3448;143.6666667;143.6666667;17.26467534;1.82E-10
3449;143.7083333;143.7083333;17.30081622;1.81E-10
3450;143.75;143.75;17.33695709;1.81E-10
3451;143.7916667;143.7916667;17.37309797;1.80E-10
3452;143.8333333;143.8333333;17.40923884;1.80E-10
3453;143.875;143.875;17.44537972;1.79E-10
3454;143.9166667;143.9166667;17.48152059;1.79E-10
3455;143.9583333;143.9583333;17.51766147;1.78E-10
3456;144;144;17.55380234;1.78E-10
3457;144.0416667;144.0416667;17.59463529;1.78E-10
3458;144.0833333;144.0833333;17.63546823;1.77E-10
3459;144.125;144.125;17.67630118;1.77E-10
3460;144.1666667;144.1666667;17.71713413;1.76E-10
3461;144.2083333;144.2083333;17.75796708;1.76E-10
3462;144.25;144.25;17.79880002;1.76E-10
3463;144.2916667;144.2916667;17.83963297;1.75E-10
3464;144.3333333;144.3333333;17.88046592;1.75E-10
3465;144.375;144.375;17.92129886;1.74E-10
3466;144.4166667;144.4166667;17.96213181;1.74E-10
3467;144.4583333;144.4583333;18.00296476;1.73E-10
3468;144.5;144.5;18.04379771;1.73E-10
3469;144.5416667;144.5416667;18.08463065;1.73E-10
3470;144.5833333;144.5833333;18.1254636;1.72E-10
3471;144.625;144.625;18.16629655;1.72E-10
3472;144.6666667;144.6666667;18.20712949;1.71E-10
3473;144.7083333;144.7083333;18.24796244;1.71E-10
3474;144.75;144.75;18.28879539;1.70E-10
3475;144.7916667;144.7916667;18.32962833;1.70E-10
3476;144.8333333;144.8333333;18.37046128;1.70E-10
3477;144.875;144.875;18.41129423;1.69E-10
3478;144.9166667;144.9166667;18.45212718;1.69E-10
3479;144.9583333;144.9583333;18.49296012;1.68E-10
3480;145;145;18.53379307;1.68E-10
3481;145.0416667;145.0416667;18.57462602;1.68E-10
3482;145.0833333;145.0833333;18.61545897;1.67E-10
3483;145.125;145.125;18.65629191;1.67E-10
3484;145.1666667;145.1666667;18.69712486;1.67E-10
3485;145.2083333;145.2083333;18.73795781;1.66E-10
3486;145.25;145.25;18.77879076;1.66E-10
3487;145.2916667;145.2916667;18.8196237;1.65E-10
3488;145.3333333;145.3333333;18.86045665;1.65E-10
3489;145.375;145.375;18.9012896;1.65E-10
3490;145.4166667;145.4166667;18.94212255;1.64E-10
3491;145.4583333;145.4583333;18.98295549;1.64E-10
3492;145.5;145.5;19.02378844;1.64E-10
3493;145.5416667;145.5416667;19.06462139;1.63E-10
3494;145.5833333;145.5833333;19.10545434;1.63E-10
3495;145.625;145.625;19.14628728;1.62E-10
3496;145.6666667;145.6666667;19.18712023;1.62E-10
3497;145.7083333;145.7083333;19.22795318;1.62E-10
3498;145.75;145.75;19.26878613;1.61E-10
3499;145.7916667;145.7916667;19.30961907;1.61E-10
3500;145.8333333;145.8333333;19.35045202;1.61E-10
3501;145.875;145.875;19.39128497;1.60E-10
3502;145.9166667;145.9166667;19.43211792;1.60E-10
3503;145.9583333;145.9583333;19.47295086;1.59E-10
3504;146;146;19.51378381;1.59E-10
3505;146.0416667;146.0416667;19.51904025;1.59E-10
3506;146.0833333;146.0833333;19.52429668;1.58E-10
3507;146.125;146.125;19.52955312;1.58E-10
3508;146.1666667;146.1666667;19.53480955;1.58E-10
3509;146.2083333;146.2083333;19.54006599;1.57E-10
3510;146.25;146.25;19.54532243;1.57E-10
3511;146.2916667;146.2916667;19.55057886;1.56E-10
3512;146.3333333;146.3333333;19.5558353;1.56E-10
3513;146.375;146.375;19.56109173;1.56E-10
3514;146.4166667;146.4166667;19.56634817;1.55E-10
3515;146.4583333;146.4583333;19.5716046;1.55E-10
3516;146.5;146.5;19.57686104;1.54E-10
3517;146.5416667;146.5416667;19.58211748;1.54E-10
3518;146.5833333;146.5833333;19.58737391;1.54E-10
3519;146.625;146.625;19.59263035;1.53E-10
3520;146.6666667;146.6666667;19.59788678;1.53E-10
3521;146.7083333;146.7083333;19.60314322;1.53E-10
3522;146.75;146.75;19.60839966;1.52E-10
3523;146.7916667;146.7916667;19.61365609;1.52E-10
3524;146.8333333;146.8333333;19.61891253;1.52E-10
3525;146.875;146.875;19.62416896;1.51E-10
3526;146.9166667;146.9166667;19.6294254;1.51E-10
3527;146.9583333;146.9583333;19.63468183;1.50E-10
3528;147;147;19.63993827;1.50E-10
3529;147.0416667;147.0416667;19.66411955;1.50E-10
3530;147.0833333;147.0833333;19.68830083;1.49E-10
3531;147.125;147.125;19.71248211;1.49E-10
3532;147.1666667;147.1666667;19.73666339;1.49E-10
3533;147.2083333;147.2083333;19.76084467;1.48E-10
3534;147.25;147.25;19.78502596;1.48E-10
3535;147.2916667;147.2916667;19.80920724;1.47E-10
3536;147.3333333;147.3333333;19.83338852;1.47E-10
3537;147.375;147.375;19.8575698;1.47E-10
3538;147.4166667;147.4166667;19.88175108;1.46E-10
3539;147.4583333;147.4583333;19.90593236;1.46E-10
3540;147.5;147.5;19.93011364;1.46E-10
3541;147.5416667;147.5416667;19.95429492;1.45E-10
3542;147.5833333;147.5833333;19.9784762;1.45E-10
3543;147.625;147.625;20.00265748;1.44E-10
3544;147.6666667;147.6666667;20.02683876;1.44E-10
3545;147.7083333;147.7083333;20.05102004;1.44E-10
3546;147.75;147.75;20.07520133;1.43E-10
3547;147.7916667;147.7916667;20.09938261;1.43E-10
3548;147.8333333;147.8333333;20.12356389;1.43E-10
3549;147.875;147.875;20.14774517;1.42E-10
3550;147.9166667;147.9166667;20.17192645;1.42E-10
3551;147.9583333;147.9583333;20.19610773;1.41E-10
3552;148;148;20.22028901;1.41E-10
3553;148.0416667;148.0416667;20.24447029;1.41E-10
3554;148.0833333;148.0833333;20.26865157;1.40E-10
3555;148.125;148.125;20.29283285;1.40E-10
3556;148.1666667;148.1666667;20.31701413;1.40E-10
3557;148.2083333;148.2083333;20.34119542;1.39E-10
3558;148.25;148.25;20.3653767;1.39E-10
3559;148.2916667;148.2916667;20.38955798;1.39E-10
3560;148.3333333;148.3333333;20.41373926;1.38E-10
3561;148.375;148.375;20.43792054;1.38E-10
3562;148.4166667;148.4166667;20.46210182;1.38E-10
3563;148.4583333;148.4583333;20.4862831;1.37E-10
3564;148.5;148.5;20.51046439;1.37E-10
3565;148.5416667;148.5416667;20.53464567;1.37E-10
3566;148.5833333;148.5833333;20.55882695;1.36E-10
3567;148.625;148.625;20.58300823;1.36E-10
3568;148.6666667;148.6666667;20.60718951;1.36E-10
3569;148.7083333;148.7083333;20.63137079;1.35E-10
3570;148.75;148.75;20.65555207;1.35E-10
3571;148.7916667;148.7916667;20.67973335;1.35E-10
3572;148.8333333;148.8333333;20.70391464;1.34E-10
3573;148.875;148.875;20.72809592;1.34E-10
3574;148.9166667;148.9166667;20.7522772;1.34E-10
3575;148.9583333;148.9583333;20.77645848;1.33E-10
3576;149;149;20.80063976;1.33E-10
3577;149.0416667;149.0416667;20.79403718;1.33E-10
3578;149.0833333;149.0833333;20.78743459;1.32E-10
3579;149.125;149.125;20.78083201;1.32E-10
3580;149.1666667;149.1666667;20.77422942;1.32E-10
3581;149.2083333;149.2083333;20.76762684;1.31E-10
3582;149.25;149.25;20.76102426;1.31E-10
3583;149.2916667;149.2916667;20.75442167;1.31E-10
3584;149.3333333;149.3333333;20.74781909;1.30E-10
3585;149.375;149.375;20.74121651;1.30E-10
3586;149.4166667;149.4166667;20.73461392;1.30E-10
3587;149.4583333;149.4583333;20.72801134;1.29E-10
3588;149.5;149.5;20.72140876;1.29E-10
3589;149.5416667;149.5416667;20.71480617;1.29E-10
3590;149.5833333;149.5833333;20.70820359;1.28E-10
3591;149.625;149.625;20.701601;1.28E-10
3592;149.6666667;149.6666667;20.69499842;1.28E-10
3593;149.7083333;149.7083333;20.68839584;1.27E-10
3594;149.75;149.75;20.68179325;1.27E-10
3595;149.7916667;149.7916667;20.67519067;1.27E-10
3596;149.8333333;149.8333333;20.66858809;1.26E-10
3597;149.875;149.875;20.6619855;1.26E-10
3598;149.9166667;149.9166667;20.65538292;1.26E-10
3599;149.9583333;149.9583333;20.64878033;1.25E-10
3600;150;150;20.64217775;1.25E-10
3601;150.0416667;150.0416667;20.64326355;1.25E-10
3602;150.0833333;150.0833333;20.64434936;1.24E-10
3603;150.125;150.125;20.64543516;1.24E-10
3604;150.1666667;150.1666667;20.64652097;1.24E-10
3605;150.2083333;150.2083333;20.64760677;1.24E-10
3606;150.25;150.25;20.64869257;1.23E-10
3607;150.2916667;150.2916667;20.64977838;1.23E-10
3608;150.3333333;150.3333333;20.65086418;1.23E-10
3609;150.375;150.375;20.65194998;1.22E-10
3610;150.4166667;150.4166667;20.65303579;1.22E-10
3611;150.4583333;150.4583333;20.65412159;1.22E-10
3612;150.5;150.5;20.65520739;1.22E-10
3613;150.5416667;150.5416667;20.6562932;1.21E-10
3614;150.5833333;150.5833333;20.657379;1.21E-10
3615;150.625;150.625;20.65846481;1.21E-10
3616;150.6666667;150.6666667;20.65955061;1.20E-10
3617;150.7083333;150.7083333;20.66063641;1.20E-10
3618;150.75;150.75;20.66172222;1.20E-10
3619;150.7916667;150.7916667;20.66280802;1.19E-10
3620;150.8333333;150.8333333;20.66389383;1.19E-10
3621;150.875;150.875;20.66497963;1.19E-10
3622;150.9166667;150.9166667;20.66606543;1.19E-10
3623;150.9583333;150.9583333;20.66715124;1.18E-10
3624;151;151;20.66823704;1.18E-10
3625;151.0416667;151.0416667;20.70815066;1.18E-10
3626;151.0833333;151.0833333;20.74806427;1.17E-10
3627;151.125;151.125;20.78797789;1.17E-10
3628;151.1666667;151.1666667;20.8278915;1.17E-10
3629;151.2083333;151.2083333;20.86780512;1.17E-10
3630;151.25;151.25;20.90771874;1.16E-10
3631;151.2916667;151.2916667;20.94763235;1.16E-10
3632;151.3333333;151.3333333;20.98754597;1.16E-10
3633;151.375;151.375;21.02745958;1.15E-10
3634;151.4166667;151.4166667;21.0673732;1.15E-10
3635;151.4583333;151.4583333;21.10728681;1.15E-10
3636;151.5;151.5;21.14720043;1.15E-10
3637;151.5416667;151.5416667;21.18711405;1.14E-10
3638;151.5833333;151.5833333;21.22702766;1.14E-10
3639;151.625;151.625;21.26694128;1.14E-10
3640;151.6666667;151.6666667;21.30685489;1.13E-10
3641;151.7083333;151.7083333;21.34676851;1.13E-10
3642;151.75;151.75;21.38668213;1.13E-10
3643;151.7916667;151.7916667;21.42659574;1.12E-10
3644;151.8333333;151.8333333;21.46650936;1.12E-10
3645;151.875;151.875;21.50642297;1.12E-10
3646;151.9166667;151.9166667;21.54633659;1.12E-10
3647;151.9583333;151.9583333;21.5862502;1.11E-10
3648;152;152;21.62616382;1.11E-10
3649;152.0416667;152.0416667;21.62110848;1.11E-10
3650;152.0833333;152.0833333;21.61605314;1.11E-10
3651;152.125;152.125;21.6109978;1.10E-10
3652;152.1666667;152.1666667;21.60594246;1.10E-10
3653;152.2083333;152.2083333;21.60088712;1.10E-10
3654;152.25;152.25;21.59583178;1.10E-10
3655;152.2916667;152.2916667;21.59077643;1.09E-10
3656;152.3333333;152.3333333;21.58572109;1.09E-10
3657;152.375;152.375;21.58066575;1.09E-10
3658;152.4166667;152.4166667;21.57561041;1.09E-10
3659;152.4583333;152.4583333;21.57055507;1.08E-10
3660;152.5;152.5;21.56549973;1.08E-10
3661;152.5416667;152.5416667;21.56044439;1.08E-10
3662;152.5833333;152.5833333;21.55538905;1.08E-10
3663;152.625;152.625;21.55033371;1.07E-10
3664;152.6666667;152.6666667;21.54527837;1.07E-10
3665;152.7083333;152.7083333;21.54022303;1.07E-10
3666;152.75;152.75;21.53516768;1.07E-10
3667;152.7916667;152.7916667;21.53011234;1.06E-10
3668;152.8333333;152.8333333;21.525057;1.06E-10
3669;152.875;152.875;21.52000166;1.06E-10
3670;152.9166667;152.9166667;21.51494632;1.06E-10
3671;152.9583333;152.9583333;21.50989098;1.05E-10
3672;153;153;21.50483564;1.05E-10
3673;153.0416667;153.0416667;21.48381051;1.05E-10
3674;153.0833333;153.0833333;21.46278538;1.04E-10
3675;153.125;153.125;21.44176024;1.04E-10
3676;153.1666667;153.1666667;21.42073511;1.04E-10
3677;153.2083333;153.2083333;21.39970998;1.04E-10
3678;153.25;153.25;21.37868485;1.03E-10
3679;153.2916667;153.2916667;21.35765971;1.03E-10
3680;153.3333333;153.3333333;21.33663458;1.03E-10
3681;153.375;153.375;21.31560945;1.03E-10
3682;153.4166667;153.4166667;21.29458431;1.02E-10
3683;153.4583333;153.4583333;21.27355918;1.02E-10
3684;153.5;153.5;21.25253405;1.02E-10
3685;153.5416667;153.5416667;21.23150892;1.01E-10
3686;153.5833333;153.5833333;21.21048379;1.01E-10
3687;153.625;153.625;21.18945865;1.01E-10
3688;153.6666667;153.6666667;21.16843352;1.01E-10
3689;153.7083333;153.7083333;21.14740839;1.00E-10
3690;153.75;153.75;21.12638326;1.00E-10
3691;153.7916667;153.7916667;21.10535812;9.99E-11
3692;153.8333333;153.8333333;21.08433299;9.96E-11
3693;153.875;153.875;21.06330786;9.93E-11
3694;153.9166667;153.9166667;21.04228273;9.90E-11
3695;153.9583333;153.9583333;21.02125759;9.88E-11
3696;154;154;21.00023246;9.85E-11
3697;154.0416667;154.0416667;20.93782591;9.83E-11
3698;154.0833333;154.0833333;20.87541935;9.80E-11
3699;154.125;154.125;20.8130128;9.78E-11
3700;154.1666667;154.1666667;20.75060625;9.75E-11
3701;154.2083333;154.2083333;20.68819969;9.73E-11
3702;154.25;154.25;20.62579314;9.70E-11
3703;154.2916667;154.2916667;20.56338659;9.68E-11
3704;154.3333333;154.3333333;20.50098003;9.66E-11
3705;154.375;154.375;20.43857348;9.63E-11
3706;154.4166667;154.4166667;20.37616693;9.61E-11
3707;154.4583333;154.4583333;20.31376037;9.58E-11
3708;154.5;154.5;20.25135382;9.56E-11
3709;154.5416667;154.5416667;20.18894727;9.54E-11
3710;154.5833333;154.5833333;20.12654071;9.51E-11
3711;154.625;154.625;20.06413416;9.49E-11
3712;154.6666667;154.6666667;20.00172761;9.46E-11
3713;154.7083333;154.7083333;19.93932105;9.44E-11
3714;154.75;154.75;19.8769145;9.42E-11
3715;154.7916667;154.7916667;19.81450795;9.39E-11
3716;154.8333333;154.8333333;19.75210139;9.37E-11
3717;154.875;154.875;19.68969484;9.34E-11
3718;154.9166667;154.9166667;19.62728829;9.32E-11
3719;154.9583333;154.9583333;19.56488173;9.29E-11
3720;155;155;19.50247518;9.27E-11
3721;155.0416667;155.0416667;19.44908604;9.25E-11
3722;155.0833333;155.0833333;19.39569691;9.22E-11
3723;155.125;155.125;19.34230777;9.20E-11
3724;155.1666667;155.1666667;19.28891863;9.18E-11
3725;155.2083333;155.2083333;19.23552949;9.16E-11
3726;155.25;155.25;19.18214036;9.13E-11
3727;155.2916667;155.2916667;19.12875122;9.11E-11
3728;155.3333333;155.3333333;19.07536208;9.09E-11
3729;155.375;155.375;19.02197294;9.06E-11
3730;155.4166667;155.4166667;18.96858381;9.04E-11
