t;soil_temperature;AA_input_rate_phloem;sucrose_input_rate;cytokinins_root_shoot_xylem;C_mineralN_soil
484;6.02121212;4.39E-10;9.63E-08;0.00001891;0.428014725
485;5.79090909;3.99E-10;8.58E-08;0.00001656;0.428007177
486;5.5969697;3.64E-10;7.67E-08;0.00001445;0.428000238
487;5.39090909;3.30E-10;6.79E-08;0.00001159;0.427993845
488;5.19090909;2.98E-10;5.99E-08;0.00001028;0.427987905
489;5.00606061;2.68E-10;5.26E-08;0.00000713;0.427982353
490;4.88787879;2.43E-10;4.65E-08;0.00000593;0.427977128
491;4.83636364;2.22E-10;4.14E-08;0.00000274;0.427972185
492;4.86969697;2.04E-10;3.70E-08;0.00000139;0.427967481
493;4.95757576;1.88E-10;3.30E-08;0.00000142;0.427963031
494;5.1;1.76E-10;2.97E-08;0.00000137;0.427958752
495;5.24848485;1.64E-10;2.65E-08;0.00000135;0.427954659
496;5.38787879;1.53E-10;2.37E-08;0.00000137;0.427950697
497;5.50909091;2.35E-10;4.26E-08;0.00011996;0.427946826
498;5.6;3.82E-10;8.15E-08;0.0004332;0.42794245
499;5.65151515;5.66E-10;1.32E-07;0.00074669;0.427936876
500;5.67878788;7.70E-10;1.86E-07;0.00105715;0.427929616
501;5.66060606;9.12E-10;2.26E-07;0.00122841;0.427919964
502;5.61818182;9.25E-10;2.36E-07;0.00119099;0.427907828
503;5.55757576;8.31E-10;2.21E-07;0.0009446;0.427893225
504;5.48787879;6.85E-10;1.91E-07;0.00065313;0.427876785
505;5.40606061;5.15E-10;1.49E-07;0.00032298;0.42785931
506;5.35151515;3.58E-10;1.04E-07;0.00007284;0.427841746
507;5.33636364;3.15E-10;9.10E-08;0.0000543;0.427824912
508;5.36060606;3.09E-10;8.86E-08;0.00005805;0.427809051
509;5.43333333;3.11E-10;8.84E-08;0.00005305;0.427794291
510;5.55151515;3.14E-10;8.76E-08;0.00006107;0.427780691
511;5.66060606;3.14E-10;8.56E-08;0.00007052;0.427768319
512;5.8030303;3.11E-10;8.26E-08;0.00006189;0.427757164
513;5.93030303;3.02E-10;7.78E-08;0.00005835;0.427747184
514;6.08484849;2.89E-10;7.17E-08;0.00005173;0.427738237
515;6.28787879;2.71E-10;6.45E-08;0.00004955;0.427730151
516;6.50909091;2.52E-10;5.71E-08;0.00004062;0.427722728
517;6.7969697;2.32E-10;4.97E-08;0.00003876;0.427715828
518;7.10909091;2.13E-10;4.29E-08;0.00003574;0.427709312
519;7.43636364;1.96E-10;3.68E-08;0.00003683;0.427703085
520;7.77575758;1.85E-10;3.24E-08;0.00003975;0.427697153
521;8.04848485;2.14E-10;3.81E-08;0.00015469;0.427691334
522;8.31515152;3.52E-10;7.23E-08;0.00063958;0.427685024
523;8.5030303;3.90E-10;8.68E-08;0.00045301;0.427677575
524;8.61515152;4.61E-10;1.10E-07;0.00064327;0.427669242
525;8.64242424;6.31E-10;1.58E-07;0.00131581;0.427659727
526;8.57272727;6.12E-10;1.60E-07;0.0008635;0.427648591
527;8.5030303;5.92E-10;1.59E-07;0.00078488;0.42763645
528;8.40909091;4.61E-10;1.26E-07;0.0001754;0.427624008
529;8.30909091;4.34E-10;1.21E-07;0.00026921;0.427612198
530;8.22121212;3.38E-10;9.11E-08;0.00002106;0.427601128
531;8.11515152;2.90E-10;7.49E-08;0.00002083;0.427591247
532;7.96666667;2.47E-10;6.06E-08;0.00000831;0.427582308
533;7.83030303;2.12E-10;4.93E-08;0.00000754;0.42757405
534;7.69090909;1.83E-10;4.01E-08;0.00000416;0.427566355
535;7.54242424;1.60E-10;3.30E-08;0.00000401;0.427559101
536;7.39090909;1.39E-10;2.69E-08;0.00000394;0.427552325
537;7.2;1.22E-10;2.21E-08;0;0.42754591
538;7.07272727;1.08E-10;1.82E-08;0;0.427539849
539;7.05454546;9.65E-11;1.52E-08;0;0.427534055
540;7.11515151;8.63E-11;1.26E-08;0;0.427528538
541;7.2;7.77E-11;1.05E-08;0;0.42752321
542;7.25151515;6.98E-11;8.78E-09;0;0.427518074
543;7.29090909;6.24E-11;7.27E-09;0;0.427513174
544;7.31818182;5.56E-11;6.00E-09;0;0.427508446
545;7.2969697;1.07E-10;1.42E-08;0.00016037;0.427503825
546;7.3030303;2.26E-10;4.01E-08;0.00066718;0.427498762
547;7.27272727;4.17E-10;8.97E-08;0.00146681;0.427492155
548;7.19393939;6.28E-10;1.49E-07;0.00218848;0.427483001
549;7.1;7.59E-10;1.90E-07;0.00236959;0.427470901
550;6.97878788;7.69E-10;2.05E-07;0.0021185;0.427455671
551;6.82121212;6.12E-10;1.76E-07;0.00097145;0.427437779
552;6.63636364;4.58E-10;1.39E-07;0.00034855;0.427418784
553;6.45454545;3.42E-10;1.06E-07;0.00004969;0.42740027
554;6.34545454;2.90E-10;8.98E-08;0.0000322;0.42738344
555;6.21818182;2.57E-10;7.86E-08;0.00002362;0.427368547
556;6.09393939;2.30E-10;6.92E-08;0.00001936;0.427355443
557;5.97878788;2.05E-10;6.01E-08;0.0000197;0.427343765
558;5.88484849;1.80E-10;5.14E-08;0.0000147;0.427333199
559;5.85151515;1.59E-10;4.40E-08;0.00000979;0.427323452
560;5.79393939;1.39E-10;3.71E-08;0.00000979;0.427314451
561;5.76363636;1.23E-10;3.14E-08;0.00000975;0.427306013
562;5.76969697;1.10E-10;2.72E-08;0.00001079;0.427298012
563;5.81212121;9.87E-11;2.31E-08;0.00001042;0.427290444
564;5.92727273;8.93E-11;1.99E-08;0.00001034;0.427283202
565;6.13333333;8.11E-11;1.71E-08;0.00000531;0.427276263
566;6.35757576;7.50E-11;1.47E-08;0.00004904;0.427269517
567;6.61818182;6.97E-11;1.26E-08;0.00008503;0.427262982
568;6.88787879;6.44E-11;1.06E-08;0.00009817;0.427256689
569;7.14848485;8.60E-11;1.43E-08;0.0002691;0.427250498
570;7.44848485;1.73E-10;3.39E-08;0.00092753;0.427243948
571;7.70606061;2.31E-10;4.96E-08;0.00090972;0.427236156
572;7.85757576;2.57E-10;5.81E-08;0.00078963;0.427227329
573;7.94242424;3.07E-10;7.35E-08;0.00102545;0.427217583
574;8.0030303;3.89E-10;9.85E-08;0.00154184;0.427206761
575;8.11212121;3.77E-10;1.02E-07;0.00082599;0.427194892
576;8.23939394;3.34E-10;9.29E-08;0.00049993;0.42718262
577;8.37272727;2.84E-10;7.84E-08;0.00028484;0.427170619
578;8.54848485;2.33E-10;6.14E-08;0.00014024;0.427159347
579;8.71515152;2.00E-10;4.96E-08;0.0001557;0.427148844
580;8.86969697;1.71E-10;3.94E-08;0.00017259;0.427138955
581;9.04545455;1.49E-10;3.17E-08;0.00017493;0.427129525
582;9.22424242;1.31E-10;2.55E-08;0.00018225;0.427120514
583;9.3969697;1.15E-10;2.03E-08;0.00023424;0.427111888
584;9.57878788;1.02E-10;1.61E-08;0.0002315;0.427103592
585;9.75757576;9.01E-11;1.28E-08;0.00023535;0.427095595
586;9.91212121;7.89E-11;1.00E-08;0.00021645;0.427087919
587;10.0969697;6.87E-11;7.82E-09;0.00018744;0.427080459
588;10.31212121;5.75E-11;5.77E-09;0.00021076;0.42707325
589;10.56666667;4.97E-11;4.43E-09;0.00024497;0.427066255
590;10.84242424;4.22E-11;3.36E-09;0.00024294;0.427059416
591;11.13939394;3.53E-11;2.51E-09;0.00024389;0.427052706
592;11.40909091;2.93E-11;1.87E-09;0.00022974;0.427046122
593;11.65757576;4.15E-11;2.60E-09;0.0002029;0.427039643
594;11.9;8.32E-11;6.30E-09;0.00043486;0.427033127
595;12.11818182;1.90E-10;2.06E-08;0.00107124;0.427026105
596;12.29090909;3.39E-10;5.00E-08;0.00183842;0.427017336
597;12.41818182;3.93E-10;6.92E-08;0.00135972;0.427006253
598;12.52727273;4.23E-10;8.35E-08;0.00121503;0.426994271
599;12.6;3.81E-10;8.03E-08;0.00056776;0.426982295
600;12.63333333;3.08E-10;6.51E-08;0.00017268;0.426970807
601;12.65757576;2.45E-10;5.01E-08;0.0000872;0.426959759
602;12.68181818;1.94E-10;3.74E-08;0.00005069;0.426949122
603;12.68787879;1.56E-10;2.81E-08;0.00005011;0.426938885
604;12.68484848;1.26E-10;2.10E-08;0.00003724;0.426929135
605;12.66666667;1.04E-10;1.60E-08;0.0000373;0.426919771
606;12.62121212;8.47E-11;1.19E-08;0.00002397;0.426910854
607;12.57878788;6.91E-11;8.87E-09;0.00003552;0.426902362
608;12.50909091;5.62E-11;6.55E-09;0.0000458;0.426894251
609;12.42424242;4.55E-11;4.80E-09;0.00004604;0.426886552
610;12.35757576;3.63E-11;3.49E-09;0.00003282;0.426879191
611;12.31212121;2.89E-11;2.53E-09;0.00003318;0.426872148
612;12.28181818;2.29E-11;1.83E-09;0.00004413;0.426865384
613;12.26363636;1.81E-11;1.34E-09;0.00003239;0.426858867
614;12.22727273;1.45E-11;1.01E-09;0.00003268;0.42685258
615;12.22727273;1.21E-11;7.95E-10;0.00003195;0.426846484
616;12.22424242;1.07E-11;6.69E-10;0.00004268;0.426840564
617;12.19393939;1.88E-11;1.25E-09;0.00010708;0.426834797
618;12.12727273;9.90E-11;1.11E-08;0.00106101;0.426829029
619;12.04242424;2.19E-10;3.43E-08;0.0020801;0.426822242
620;11.9;3.45E-10;6.43E-08;0.00292061;0.42681298
621;11.72121212;3.89E-10;8.19E-08;0.00193967;0.426801747
622;11.49393939;4.96E-10;1.12E-07;0.00321641;0.426789644
623;11.22121212;6.06E-10;1.44E-07;0.00417988;0.426775997
624;10.9030303;6.00E-10;1.50E-07;0.00294983;0.426761197
625;10.60909091;4.93E-10;1.28E-07;0.00127753;0.426746227
626;10.31212121;3.70E-10;9.60E-08;0.00029152;0.426732214
627;9.99393939;2.93E-10;7.54E-08;0.00022707;0.426719322
628;9.66060606;2.00E-10;5.15E-08;0.00015178;0.426704969
629;9.33030303;1.60E-10;4.13E-08;0.00009819;0.426691571
630;8.9969697;1.34E-10;3.46E-08;0.00005094;0.426679087
631;8.66363636;1.14E-10;2.91E-08;0.00003314;0.426667462
632;8.33333333;9.69E-11;2.46E-08;0.00002542;0.426656671
633;8.01212121;8.38E-11;2.10E-08;0.00002511;0.426646514
634;7.74242424;7.32E-11;1.81E-08;0.00001321;0.426636913
635;7.50606061;6.43E-11;1.56E-08;0.00000644;0.426627869
636;7.36060606;5.73E-11;1.37E-08;0.00000643;0.426619176
637;7.27575758;5.13E-11;1.20E-08;0;0.426610885
638;7.26969697;4.63E-11;1.06E-08;0;0.42660288
639;7.20909091;4.20E-11;9.37E-09;0;0.426595108
640;7.19393939;3.82E-11;8.30E-09;0;0.426587641
641;7.15454546;4.44E-11;1.00E-08;0.00051008;0.426580415
642;7.08181818;7.24E-11;1.91E-08;0.0017963;0.426573151
643;6.94848485;1.44E-10;4.66E-08;0.00382182;0.426565128
644;6.77272727;2.52E-10;9.00E-08;0.00530347;0.426554838
645;6.58787879;3.67E-10;1.32E-07;0.00637871;0.426540736
646;6.41212121;4.05E-10;1.48E-07;0.00456049;0.426522559
647;6.23939394;3.78E-10;1.41E-07;0.00286161;0.426500761
648;6.03030303;3.54E-10;1.36E-07;0.00274931;0.42647639
649;5.81212121;2.94E-10;1.16E-07;0.00112538;0.426450673
650;5.60909091;2.30E-10;9.14E-08;0.00021847;0.426424675
651;5.43636364;1.92E-10;7.63E-08;0.00018718;0.426399508
652;5.3;1.69E-10;6.73E-08;0.00018212;0.426375675
653;5.2;1.53E-10;6.07E-08;0.00016628;0.426353413
654;5.12727273;1.40E-10;5.56E-08;0.00017359;0.426332682
655;5.09090909;1.30E-10;5.17E-08;0.00018613;0.426313374
656;5.07272727;1.21E-10;4.79E-08;0.00015412;0.426295327
657;5.06060606;1.11E-10;4.41E-08;0.00011616;0.426278536
658;5.03636364;1.02E-10;4.02E-08;0.00011876;0.426262864
659;5.03030303;9.32E-11;3.66E-08;0.00010671;0.426248166
660;5.06666667;8.51E-11;3.32E-08;0.00013002;0.426234326
661;5.13636364;7.83E-11;3.03E-08;0.00012091;0.426221149
662;5.26969697;7.22E-11;2.76E-08;0.00012429;0.426208608
663;5.48484848;6.70E-11;2.53E-08;0.00008854;0.426196547
664;5.72424242;6.18E-11;2.31E-08;0.00005456;0.42618502
665;5.98787879;5.84E-11;2.11E-08;0.0000552;0.426173926
666;6.21212121;5.57E-11;1.99E-08;0.00009979;0.426163173
667;6.37575758;5.75E-11;2.10E-08;0.00035444;0.426152717
668;6.50909091;6.18E-11;2.37E-08;0.00044424;0.426142314
669;6.55151515;8.01E-11;3.38E-08;0.00177771;0.426131757
670;6.52727273;1.33E-10;6.11E-08;0.00540019;0.426120174
671;6.41515151;1.85E-10;8.94E-08;0.00498857;0.426106305
672;6.33939394;1.98E-10;9.87E-08;0.00276903;0.426089576
673;6.1969697;1.76E-10;8.88E-08;0.00096641;0.426070778
674;6.08484849;1.46E-10;7.33E-08;0.00021672;0.426051266
675;5.99393939;1.26E-10;6.21E-08;0.00018915;0.4260321
676;5.96666667;1.12E-10;5.45E-08;0.00020589;0.426013677
677;5.96666667;1.01E-10;4.83E-08;0.00022267;0.425996307
678;5.96060606;9.16E-11;4.29E-08;0.00018778;0.425979983
679;5.95454545;8.28E-11;3.82E-08;0.00017738;0.425964624
680;5.95757576;7.51E-11;3.41E-08;0.00012886;0.425950098
681;5.95454545;6.79E-11;3.03E-08;0.00009963;0.425936353
682;5.97272727;6.16E-11;2.70E-08;0.00011107;0.425923281
683;6.01212121;5.61E-11;2.42E-08;0.00011481;0.425910799
684;6.06969697;5.13E-11;2.16E-08;0.00014727;0.425898847
685;6.14242424;4.68E-11;1.93E-08;0.00013237;0.425887424
686;6.23333333;4.29E-11;1.72E-08;0.00014783;0.425876425
687;6.34242424;3.96E-11;1.55E-08;0.00014752;0.425865757
688;6.45454545;3.64E-11;1.38E-08;0.00011774;0.42585541
689;6.55757576;3.55E-11;1.28E-08;0.0002329;0.425845417
690;6.66060606;3.92E-11;1.44E-08;0.00073922;0.42583565
691;6.76666667;4.60E-11;1.78E-08;0.00095896;0.425825866
692;6.85757576;5.43E-11;2.28E-08;0.00101118;0.42581578
693;6.91818182;7.25E-11;3.37E-08;0.00244111;0.425805038
694;6.95757576;8.48E-11;4.32E-08;0.00174955;0.425793219
695;6.93333333;9.92E-11;5.43E-08;0.0023233;0.425779886
696;6.84242424;9.75E-11;5.61E-08;0.00081855;0.425765444
697;6.72727273;8.72E-11;5.10E-08;0.00021825;0.425750375
698;6.6;7.67E-11;4.46E-08;0.00008497;0.425735325
699;6.50606061;6.80E-11;3.91E-08;0.00006759;0.425720669
700;6.43030303;6.08E-11;3.44E-08;0.00006675;0.425706593
701;6.34848485;5.46E-11;3.04E-08;0.00006675;0.425693128
702;6.27272727;4.93E-11;2.69E-08;0.00006672;0.425680207
703;6.22727273;4.47E-11;2.39E-08;0.00008332;0.425667851
704;6.21212121;4.07E-11;2.13E-08;0.0000832;0.425655999
705;6.2;3.72E-11;1.90E-08;0.0000825;0.425644609
706;6.1969697;3.41E-11;1.69E-08;0.00006794;0.425633649
707;6.2030303;3.12E-11;1.51E-08;0.00003342;0.425623023
708;6.25151515;2.87E-11;1.36E-08;0.00001666;0.425612761
709;6.33030303;2.64E-11;1.21E-08;0.00001684;0.425602799
710;6.41515151;2.43E-11;1.08E-08;0.00001796;0.425593178
711;6.38787879;2.25E-11;9.66E-09;0.0001877;0.425583907
712;6.38787879;2.08E-11;8.61E-09;0.00017718;0.425574935
713;6.41515151;2.28E-11;9.24E-09;0.00070751;0.425566198
714;6.44242424;3.00E-11;1.28E-08;0.00148799;0.425557525
715;6.45757576;4.61E-11;2.18E-08;0.00298337;0.425548527
716;6.43333333;7.64E-11;3.91E-08;0.00540671;0.42553851
717;6.37878788;1.05E-10;5.75E-08;0.00475716;0.425526419
718;6.35151515;1.01E-10;5.82E-08;0.00053861;0.425512435
719;6.2969697;9.78E-11;5.87E-08;0.00081531;0.425496971
720;6.22424242;9.46E-11;5.88E-08;0.00087408;0.425481115
721;6.12424242;8.71E-11;5.53E-08;0.00051673;0.425464917
722;6.05757576;7.68E-11;4.89E-08;0.00018836;0.425448697
723;6.01212121;6.79E-11;4.30E-08;0.00019506;0.425432921
724;5.95757576;6.09E-11;3.82E-08;0.00010073;0.425417591
725;5.8969697;5.48E-11;3.40E-08;0.00012761;0.425402972
726;5.85757576;4.96E-11;3.04E-08;0.00012663;0.425389048
727;5.82424242;4.48E-11;2.71E-08;0.00016486;0.425375721
728;5.79393939;4.07E-11;2.42E-08;0.00019572;0.425362932
729;5.77272727;3.80E-11;2.17E-08;0.00016538;0.425350588
730;5.77272727;3.56E-11;1.96E-08;0.00016785;0.425338722
731;5.78787879;3.32E-11;1.76E-08;0.00010934;0.425327339
732;5.82727273;3.10E-11;1.59E-08;0.00008899;0.425316331
733;5.92121212;2.92E-11;1.44E-08;0.00009177;0.425305643
734;6.01515152;2.74E-11;1.31E-08;0.00007415;0.425295223
735;6.12727273;2.58E-11;1.19E-08;0.00007438;0.425285061
736;6.22424242;2.43E-11;1.08E-08;0.00009452;0.425275212
737;6.28181818;2.42E-11;1.02E-08;0.00035589;0.42526565
738;6.34545454;2.95E-11;1.27E-08;0.00154358;0.425256244
739;6.4;4.07E-11;1.89E-08;0.00251628;0.425246665
740;6.43333333;5.98E-11;3.01E-08;0.00433687;0.425236373
741;6.40909091;9.21E-11;4.87E-08;0.00718932;0.425224671
742;6.33939394;1.25E-10;6.75E-08;0.00700255;0.425210491
743;6.23030303;1.48E-10;8.08E-08;0.00585305;0.425194049
744;6.24242424;1.56E-10;8.58E-08;0.00399293;0.425175218
745;6.20606061;1.41E-10;7.77E-08;0.00127525;0.425154882
746;6.12727273;1.23E-10;6.64E-08;0.00043062;0.425134101
747;6.05454546;1.08E-10;5.73E-08;0.00030784;0.425113897
748;5.95454545;9.61E-11;5.01E-08;0.00022998;0.425094637
749;5.9;8.62E-11;4.42E-08;0.0001885;0.425076383
750;5.89090909;7.77E-11;3.93E-08;0.00014001;0.425059077
751;5.84848485;7.01E-11;3.50E-08;0.00014294;0.42504268
752;5.77272727;6.32E-11;3.11E-08;0.00009796;0.425027126
753;5.67575758;5.71E-11;2.77E-08;0.00007563;0.425012338
754;5.62121212;5.15E-11;2.46E-08;0.00008885;0.424998117
755;5.59393939;4.70E-11;2.22E-08;0.00006588;0.42498449
756;5.58787879;4.31E-11;2.00E-08;0.00006845;0.424971408
757;5.62424242;3.96E-11;1.81E-08;0.00008945;0.424958788
758;5.67575758;3.64E-11;1.64E-08;0.00008979;0.424946685
759;5.72727273;3.36E-11;1.49E-08;0.00008251;0.424934892
760;5.78181818;3.11E-11;1.35E-08;0.00006356;0.424923467
761;5.82121212;3.21E-11;1.38E-08;0.00067479;0.424912394
762;5.82727273;4.10E-11;1.87E-08;0.00330716;0.424901414
763;5.77878788;5.77E-11;2.88E-08;0.00498751;0.424889992
764;5.7;8.04E-11;4.36E-08;0.00655996;0.424877313
765;5.56969697;1.08E-10;6.14E-08;0.00809393;0.424862783
766;5.38787879;1.20E-10;7.09E-08;0.00502392;0.4248459
767;5.15757576;1.22E-10;7.42E-08;0.0037032;0.424826948
768;4.9030303;1.18E-10;7.25E-08;0.00265761;0.424806649
769;4.61212121;1.08E-10;6.76E-08;0.00172545;0.424785458
770;4.33636364;9.30E-11;5.79E-08;0.00037202;0.424763954
771;4.08181818;8.09E-11;4.99E-08;0.00030102;0.424742633
772;3.85757576;7.13E-11;4.38E-08;0.00019336;0.424721944
773;3.63030303;6.36E-11;3.88E-08;0.00010468;0.424702063
774;3.42424242;5.70E-11;3.46E-08;0.00009358;0.42468298
775;3.21818182;5.14E-11;3.12E-08;0.0000467;0.424664702
776;3.02424242;4.66E-11;2.81E-08;0.00002956;0.424647164
777;2.85151515;4.23E-11;2.55E-08;0.00001464;0.424630309
778;2.69090909;3.85E-11;2.33E-08;0;0.424614087
779;2.60909091;3.54E-11;2.14E-08;0;0.42459839
780;2.61212121;3.29E-11;1.98E-08;0;0.424583138
781;2.67575758;3.08E-11;1.86E-08;0;0.424568304
782;2.74848485;2.86E-11;1.72E-08;0;0.424554014
783;2.82121212;2.72E-11;1.63E-08;0;0.424540058
784;2.88484849;2.58E-11;1.54E-08;0;0.424526566
785;2.95151515;2.61E-11;1.57E-08;0.00031741;0.424513561
786;2.97575758;3.50E-11;2.20E-08;0.00462057;0.424500773
787;2.96060606;5.22E-11;3.51E-08;0.00692141;0.424487568
788;2.86969697;7.68E-11;5.38E-08;0.00993458;0.424473009
789;2.73636364;1.03E-10;7.29E-08;0.01135715;0.424455931
790;2.56060606;1.25E-10;8.74E-08;0.01139953;0.424435385
791;2.36060606;1.28E-10;8.94E-08;0.00706474;0.424411925
792;2.14242424;1.16E-10;8.21E-08;0.00370476;0.424385687
793;1.9030303;9.65E-11;6.89E-08;0.00133764;0.424357687
794;1.66666667;7.64E-11;5.45E-08;0.00031028;0.424328697
795;1.46363636;6.23E-11;4.44E-08;0.00022712;0.42429936
796;1.27575758;5.12E-11;3.64E-08;0.00020853;0.424270287
797;1.07272727;4.29E-11;3.05E-08;0.00021821;0.424241618
798;0.9030303;3.64E-11;2.60E-08;0.00016695;0.42421344
799;0.74848485;3.10E-11;2.22E-08;0.00017883;0.424185769
800;0.65757576;2.69E-11;1.93E-08;0.00015983;0.424158499
801;0.56363636;2.32E-11;1.68E-08;0.00010383;0.424131695
802;0.50606061;2.02E-11;1.47E-08;0.00005655;0.424105297
803;0.48787879;1.79E-11;1.31E-08;0.00005406;0.424079249
804;0.52424242;1.64E-11;1.21E-08;0.00001997;0.424053507
805;0.56666667;1.55E-11;1.15E-08;0.00001;0.424028128
806;0.64242424;1.52E-11;1.14E-08;0.00001022;0.424003112
807;0.71515151;1.53E-11;1.15E-08;0.00001052;0.423978532
808;0.85151515;1.59E-11;1.21E-08;0.0000104;0.423954346
809;0.97878788;1.87E-11;1.44E-08;0.00043062;0.423930645
810;1.04545454;2.57E-11;2.02E-08;0.0022165;0.423907432
811;1.0969697;4.12E-11;3.36E-08;0.0065015;0.423884356
812;1.06666667;6.79E-11;5.58E-08;0.01209327;0.423860699
813;0.94545455;8.01E-11;6.68E-08;0.00739431;0.423835623
814;0.75454546;7.89E-11;6.68E-08;0.00455542;0.42380892
815;0.53030303;8.28E-11;7.03E-08;0.0074183;0.423780659
816;0.28181818;7.59E-11;6.51E-08;0.00425218;0.423751004
817;0.0030303;5.80E-11;5.03E-08;0.00095595;0.423720495
818;-0.25151515;4.08E-11;3.56E-08;0.00011919;0.423689826
819;-0.43939394;2.84E-11;2.48E-08;0.00007597;0.423659327
820;-0.61212121;1.99E-11;1.73E-08;0.00006289;0.423629257
821;-0.76060606;1.41E-11;1.23E-08;0.00005702;0.423599762
822;-0.91818182;1.00E-11;8.82E-09;0.00002236;0.423570942
823;-1.03333333;7.21E-12;6.37E-09;0.00001103;0.423542746
824;-1.11212121;5.32E-12;4.72E-09;0.0000101;0.423515182
825;-1.17272727;3.91E-12;3.49E-09;0.00000983;0.423488123
826;-1.19393939;2.86E-12;2.57E-09;0;0.423461547
827;-1.18181818;2.12E-12;1.92E-09;0;0.423435382
828;-1.15757576;1.60E-12;1.46E-09;0;0.4234096
829;-1.08484848;1.23E-12;1.14E-09;0;0.423384096
830;-0.95757576;9.72E-13;9.03E-10;0;0.423358815
831;-0.81818182;7.75E-13;7.27E-10;0;0.423333677
832;-0.68484848;6.25E-13;5.91E-10;0;0.42330868
833;-0.56666667;1.46E-12;1.40E-09;0.00010798;0.423283868
834;-0.44242424;4.22E-12;4.12E-09;0.00059797;0.423259205
835;-0.33030303;1.06E-11;1.06E-08;0.00216007;0.423234585
836;-0.25757576;1.96E-11;2.01E-08;0.00369355;0.423209859
837;-0.24848485;2.63E-11;2.76E-08;0.00323795;0.423184969
838;-0.24545454;2.83E-11;3.04E-08;0.00214128;0.423159897
839;-0.24545454;2.59E-11;2.83E-08;0.00105287;0.423134729
840;-0.26969697;2.14E-11;2.37E-08;0.00053497;0.423109643
841;-0.35454546;1.67E-11;1.87E-08;0.00031167;0.42308489
842;-0.43939394;1.21E-11;1.37E-08;0.0001271;0.423060569
843;-0.50909091;8.57E-12;9.72E-09;0.00010976;0.423036699
844;-0.55151515;6.03E-12;6.88E-09;0.00010761;0.423013284
845;-0.56969697;4.26E-12;4.89E-09;0.0000947;0.422990306
846;-0.62424242;2.95E-12;3.41E-09;0.00011267;0.422967867
847;-0.62727273;2.04E-12;2.37E-09;0.00005988;0.422945852
848;-0.62727273;1.41E-12;1.66E-09;0.00004491;0.422924275
849;-0.66363636;9.75E-13;1.15E-09;0.00002857;0.422903197
